	geneID	chrom	strand	start	CAT_geneClass	FDmean	TSS2kFD	TSSFD	TSSvar	PseudoVarFD	TSS2kFD_scaled	TSSFD_scaled	TSSvar_scaled	PseudoVarFD_scaled	pseudoVarPlus1	pseudoVarPlus1_scaled	TSS2kRATIO
414	ENSG00000148842.13	10	+	104678051	coding_mRNA	33.905709429057104	10.439280359820089	3.900497512437811	4.480049751243781	9.0	-1.4752363263667077	-1.886302296201981	0.0177056590561476	0.565792441368103	20.0	0.9218120574951172	0.3078915184377076
415	ENSG00000148843.9	10	+	105156400	coding_mRNA	35.14988501149885	18.54772613693153	7.82089552238806	9.877761194029851	14.0	-1.3724833291092853	-2.259259340181873	0.06750617824997099	1.1573655605316162	39.0	2.3368552327156067	0.5276753005269824
427	ENSG00000150760.8	10	+	128593997	coding_mRNA	38.09259074092591	24.74112943528236	14.144278606965175	10.654079601990052	12.0	-1.2228556142078302	-2.193417437040984	0.08937348957053126	1.0990757942199707	16.0	1.0481847524642944	0.649499783397536
434	ENSG00000151208.12	10	-	79686512	coding_mRNA	39.34416558344166	24.859070464767612	12.706467661691544	8.348407960199005	9.0	-1.281964361042097	-2.357497753195501	0.06539022793838556	0.7965208292007446	24.0	1.5289926528930664	0.6318362607550071
438	ENSG00000151465.9	10	+	12238187	coding_mRNA	33.8970102989701	21.65167416291854	11.741293532338311	31.47273631840796	18.0	-1.097251739303606	-1.9852781936303892	0.25270024219898657	1.612902283668518	46.0	2.917251579463482	0.6387487855699293
441	ENSG00000151532.9	10	+	114206973	coding_mRNA	39.56904309569043	24.74512743628186	20.243781094527364	88.8252736318408	23.0	-1.304916318196958	-1.70115983189635	0.6882971976940332	2.0246387720108032	56.0	3.359202146530152	0.6253658289496751
442	ENSG00000151553.10	10	+	116581549	coding_mRNA	36.74922507749225	21.221889055472268	5.293532338308458	12.918407960199005	14.0	-1.1786842115934582	-2.387810052923895	0.07444064434863806	1.0627437829971311	36.0	1.953200876712799	0.5774785457576902
451	ENSG00000151923.13	10	-	121356174	coding_mRNA	34.53584641535846	17.2343828085957	7.975124378109452	14.594378109452734	15.0	-1.4341778797430285	-2.2017096992748892	0.10028268755465933	1.2434016466140747	28.0	1.6807889342308044	0.4990288235973677
453	ENSG00000152455.11	10	+	14920865	coding_mRNA	36.10838916108389	15.93153423288356	2.427860696517413	1.5860199004975124	5.0	-1.5992813035277933	-2.6696251209695543	0.009964399691763213	0.3963158130645752	32.0	1.7792541980743408	0.4412142054249791
454	ENSG00000152457.13	10	-	14996063	coding_mRNA	32.08469153084692	20.1024487756122	8.855721393034823	6.53407960199005	8.0	-1.0428037652317648	-2.0215962876134843	0.0494895269814746	0.6962326765060425	17.0	1.0740662813186646	0.6265433082404818
456	ENSG00000152464.10	10	+	15139364	coding_mRNA	33.70952904709529	17.977511244377812	3.54726368159204	4.5590049751243775	8.0	-1.2873638726562366	-2.468202789031451	0.03052839723030907	0.654646635055542	19.0	1.126041054725647	0.533306508651058
463	ENSG00000154473.13	10	+	124913918	coding_mRNA	33.0986901309869	19.3768115942029	3.935323383084577	2.8407960199004973	7.0	-1.1442769317064378	-2.431953351889084	0.019754925521446105	0.5837347507476807	20.0	1.1553219556808472	0.5854253300514264
466	ENSG00000155229.16	10	-	99258160	coding_mRNA	33.04859514048595	14.614192903548224	4.860696517412936	1.0004975124378108	4.0	-1.4550549070072034	-2.2249129423454628	0.006233283561735465	0.3157258033752441	34.0	1.845040619373321	0.4422031508881057
467	ENSG00000155252.12	10	+	99400491	coding_mRNA	34.90580941905809	17.043478260869566	7.313432835820897	4.276268656716418	7.0	-1.4286669980341764	-2.2068966271272346	0.027355887967714532	0.5598747730255127	19.0	1.1586288213729858	0.4882705356078653
469	ENSG00000155256.13	10	+	99496885	coding_mRNA	36.658034196580346	23.46826586706647	7.865671641791044	3.4368656716417907	9.0	-1.1690020149779403	-2.5518515311663426	0.026997216664927225	0.7976651191711426	27.0	1.5782978534698486	0.6401943361506197
471	ENSG00000155287.6	10	-	101380187	coding_mRNA	31.666733326667327	12.719640179910044	2.3482587064676617	2.2581094527363184	5.0	-1.365358611500856	-2.112737378670801	0.011726092803401823	0.3603081703186035	16.0	0.8763455152511597	0.4016720022459192
476	ENSG00000156110.9	10	+	75936521	coding_mRNA	33.922507749225076	20.397801099450273	4.477611940298506	3.2507462686567163	9.0	-1.1462489482772158	-2.4955203794128265	0.02334991256089881	0.7627699375152588	38.0	2.274662524461746	0.6013058129499945
478	ENSG00000156374.10	10	-	105110874	coding_mRNA	38.1991800819918	24.81159420289855	9.940298507462687	24.296417910447758	15.0	-1.147760332496404	-2.4227237986094914	0.1785829804462563	1.2859976291656494	35.0	1.8843178749084477	0.6495321142925645
482	ENSG00000156502.9	10	+	70940023	coding_mRNA	37.631736826317365	22.496251874062967	7.258706467661692	21.53273631840796	18.0	-1.3762433888359942	-2.7617669402070306	0.17803156530947645	1.6367087364196775	44.0	2.7325048744678497	0.5977999893518188
484	ENSG00000156515.17	10	+	71078606	coding_mRNA	32.848615138486146	14.784607696151927	3.6318407960199006	6.703781094527362	11.0	-1.3913439050691947	-2.250363348135308	0.039770453760685096	0.8472528457641602	33.0	1.9969865679740904	0.4500831354327007
491	ENSG00000165322.13	10	-	32217742	coding_mRNA	34.3088691130887	15.851074462768615	1.4676616915422886	1.7301990049751244	5.0	-1.4164920839137105	-2.520307055753262	0.0101897778101894	0.3837110996246338	22.0	1.157780408859253	0.4620109864455281
501	ENSG00000165476.8	10	+	65281163	coding_mRNA	37.52654734526547	18.481759120439783	2.950248756218905	5.387512437810946	10.0	-1.5203791428645927	-2.7602870654110885	0.03433521307197075	0.7983176708221436	27.0	1.5079036951065063	0.4924982559785514
504	ENSG00000165512.4	10	+	45496371	coding_mRNA	39.150884911508854	25.47626186906547	14.17412935323383	21.53452736318408	13.0	-1.1285694742585528	-2.061336812688344	0.146676723537297	1.0728926658630369	20.0	1.155276656150818	0.6507199499231863
507	ENSG00000165609.8	10	-	12237890	coding_mRNA	33.908409159084094	20.3768115942029	15.686567164179106	27.296268656716414	17.0	-1.2129043735180245	-1.6333143029046888	0.21930993922353945	1.5237945318222046	34.0	2.1624836176633835	0.6009368206748776
510	ENSG00000165629.15	10	+	7830140	coding_mRNA	36.06109389061094	17.802098950524737	5.169154228855722	1.7312437810945274	5.0	-1.4559831645091654	-2.4633417153239843	0.011008222841626315	0.39870285987854	22.0	1.3562672138214111	0.4936649732403095
511	ENSG00000165630.9	10	+	13628965	coding_mRNA	42.06329367063294	28.20289855072464	15.437810945273633	12.757363184079606	12.0	-1.1044649769724726	-2.1216503951086927	0.08100531538048117	0.9562194347381592	39.0	2.1762163639068604	0.6704871656404519
512	ENSG00000165632.7	10	+	7860483	coding_mRNA	36.57244275572442	19.233883058470767	9.606965174129352	10.129751243781094	17.0	-1.3823313370276278	-2.149845507607531	0.06438683329324256	1.3553394079208374	65.0	3.801565602421761	0.5259119055004938
514	ENSG00000165637.9	10	+	76970584	coding_mRNA	33.106289371062886	15.770114942528734	7.925373134328357	13.419402985074628	12.0	-1.3697952541547351	-1.9896373137905825	0.08377954014325753	0.9481644630432128	30.0	1.6238605380058289	0.4763480064399144
519	ENSG00000165660.7	10	+	126490388	coding_mRNA	36.45945405459454	21.337831084457765	10.0	13.34	14.0	-1.2493713842644387	-2.186120146542639	0.09106304627291616	1.1567010879516602	52.0	2.7320845574140553	0.5852482336270427
520	ENSG00000165669.9	10	-	120101832	coding_mRNA	39.53584641535846	28.96151924037981	23.98507462686567	53.69477611940299	35.0	-0.9323466821950206	-1.3711236688072113	0.4174278199692682	3.0859774351119995	23.0	1.4192087650299072	0.7325382372268916
521	ENSG00000165672.5	10	-	120938324	coding_mRNA	31.52724727527247	23.57971014492753	12.417910447761194	24.584477611940297	15.0	-0.8384182522783632	-2.015922243915387	0.2736007696790007	1.5824114084243774	45.0	3.1534938514232635	0.7479152854369759
522	ENSG00000165678.15	10	+	85899284	coding_mRNA	36.55264473552645	17.50074962518741	2.149253731343284	0.7976119402985075	3.0	-1.5487783410656697	-2.7967416172596944	0.005271011782850707	0.2438778877258301	31.0	1.656773030757904	0.4787820348380423
526	ENSG00000165733.7	10	+	43278243	coding_mRNA	39.00829917008299	25.936531734132927	16.835820895522392	3.907910447761194	8.0	-1.1720603418257285	-1.9880618633915537	0.03141781778091695	0.7173079252243042	31.0	2.023117989301681	0.6648977854954693
533	ENSG00000165832.4	10	+	116697971	coding_mRNA	43.334266573342674	33.48575712143928	13.840796019900498	65.04452736318409	31.0	-0.7931476386002396	-2.3752504542692385	0.4218691903626183	2.4965783953666687	37.0	1.657612293958664	0.7727315994783269
543	ENSG00000165996.9	10	-	17659373	coding_mRNA	37.327767223277675	23.486756621689164	10.875621890547263	3.9494527363184084	9.0	-1.1633130469066704	-2.2232571288720884	0.02789937602655911	0.756434440612793	51.0	2.980236951261759	0.6292033617012798
545	ENSG00000166024.9	10	+	99894415	coding_mRNA	38.21767823217678	23.63918040979511	10.154228855721392	1.651094527363184	6.0	-1.2217166250360303	-2.351791194422328	0.011595440183380618	0.5028159618377686	20.0	1.084918975830078	0.6185404635567961
547	ENSG00000166135.9	10	+	102295700	coding_mRNA	36.312668733126685	23.262368815592204	6.825870646766169	6.33452736318408	9.0	-1.197509832389798	-2.7057408989958502	0.0533373606596285	0.8258497714996338	41.0	2.471509456634521	0.6406130319573791
548	ENSG00000166136.11	10	-	102289627	coding_mRNA	36.73662633736625	28.772613693153424	17.696517412935325	71.86243781094528	23.0	-0.7968849646730878	-1.905167313950572	0.7194975861402068	2.3013969063758846	36.0	2.171095296740532	0.7832132822683195
549	ENSG00000166167.13	10	+	103113922	coding_mRNA	37.86491350864914	23.011994002998506	8.298507462686567	9.03044776119403	12.0	-1.2397755319099022	-2.4679125754987417	0.06291753504079302	1.0016419887542725	23.0	1.2984849214553833	0.6077392464594454
551	ENSG00000166171.8	10	+	103348082	coding_mRNA	38.06429357064294	26.031484257871064	9.960199004975124	17.448407960199006	21.0	-1.078812958864632	-2.5196993374705907	0.1402536113587999	1.882774829864502	58.0	3.410255968570709	0.6838819748371169
553	ENSG00000166197.12	10	+	103912146	coding_mRNA	33.276372362763716	20.144927536231886	7.253731343283582	3.0902985074626868	11.0	-1.1726286647536943	-2.323803294950457	0.024643155317113242	0.9822922945022584	44.0	2.8023659735918045	0.6053823210240931
555	ENSG00000166224.12	10	+	72575704	coding_mRNA	38.900209979002106	22.807596201899052	11.17412935323383	10.96452736318408	10.0	-1.1765249893969871	-2.0270434090154086	0.058605590925476576	0.7310962677001953	21.0	1.0654054880142212	0.5863103621859711
556	ENSG00000166228.4	10	-	72648322	coding_mRNA	39.510348965103496	28.22938530734633	13.592039800995027	65.53273631840797	28.0	-1.1893167364048487	-2.7324863212618653	0.7283849634218894	2.951952576637268	42.0	2.680603951215744	0.7144807891289245
557	ENSG00000166272.12	10	+	104503705	coding_mRNA	33.55194480551945	16.06696651674163	5.567164179104478	1.5467164179104478	5.0	-1.383134088844344	-2.213711852457986	0.009678523218957522	0.3955206871032715	15.0	0.8620262145996094	0.4788684116486309
558	ENSG00000166275.11	10	+	104614019	coding_mRNA	35.554644535546444	20.007496251874066	13.601990049751244	27.3007960199005	18.0	-1.3553353179504966	-1.9137405595969208	0.20747576934134804	1.569164752960205	35.0	2.1967707872390747	0.5627252504766622
559	ENSG00000166295.4	10	+	73975770	coding_mRNA	31.750324967503254	17.293853073463268	8.238805970149254	13.85268656716418	15.0	-1.2571456581642706	-2.0445793434162045	0.10475640411092828	1.3044114112854004	16.0	0.9678580760955809	0.5446827108435484
561	ENSG00000166321.9	10	+	74870280	coding_mRNA	41.00729927007299	37.313343328335826	28.71144278606965	29.876318407960202	19.0	-0.4313388339702335	-1.4357725217641883	0.4073622743889011	2.2186072394251823	32.0	2.2478786110877986	0.9099195507265948
564	ENSG00000166507.12	10	-	75571356	coding_mRNA	28.87211278872113	12.567216391804099	2.9452736318407964	5.021990049751244	9.0	-1.5536512067920338	-2.4705011251553968	0.04559810093554363	0.8575865030288696	27.0	1.8110721111297607	0.43527179613656375
570	ENSG00000169740.9	10	-	44144322	coding_mRNA	39.363763623637645	25.945527236381807	13.298507462686567	5.04044776119403	12.0	-1.2554603423187878	-2.438762770956429	0.044124953198192825	1.1227647066116333	12.0	0.6164102554321289	0.6591221176016239
571	ENSG00000169813.12	10	-	43904633	coding_mRNA	25.455954404559545	12.351324337831088	2.880597014925373	4.965671641791045	8.0	-1.1183820902865598	-1.9266377723039083	0.036166705797304376	0.6827402114868164	22.0	1.3158278465270996	0.4852037421790312
576	ENSG00000170430.9	10	+	131265469	coding_mRNA	38.624137586241375	22.48925537231384	7.45771144278607	1.579452736318408	6.0	-1.2910591684801245	-2.493832935741292	0.010112709039850612	0.4800999164581299	27.0	1.572128713130951	0.5822590943836355
578	ENSG00000170759.10	10	-	32345353	coding_mRNA	34.459554044595535	18.770114942528735	6.174129353233831	13.734527363184082	12.0	-1.379345608416243	-2.48672853714198	0.10615612321219572	1.0549864768981934	26.0	1.4197933077812197	0.5446998796977335
580	ENSG00000171160.13	10	-	99393257	coding_mRNA	38.552744725527454	27.204897551224388	14.636815920398009	5.9524378109452725	11.0	-1.108560590921477	-2.336324746928998	0.0568050269281359	1.0745797157287598	29.0	1.7332811355590818	0.7056539747015949
583	ENSG00000171307.14	10	+	99205934	coding_mRNA	32.963303669633035	18.50574712643678	6.293532338308457	6.6884079601990045	11.0	-1.3136317197769611	-2.423248876979695	0.05521794403161988	0.9994736909866332	30.0	2.077213704586029	0.5614045033806769
584	ENSG00000171311.8	10	-	99205749	coding_mRNA	33.10568943105689	19.2863568215892	8.497512437810945	20.971243781094532	20.0	-1.25025688046017	-2.226340702220575	0.17165188147230592	1.8094317317008968	42.0	2.8955454975366592	0.5825692548029648
585	ENSG00000171314.8	10	+	99186012	coding_mRNA	26.376462353764623	13.213893053473265	1.900497512437811	10.53004975124378	11.0	-1.293226589126208	-2.40477127578128	0.10164788238606742	1.0807534456253052	24.0	1.7353933453559875	0.5009729082030324
594	ENSG00000172586.7	10	+	75541808	coding_mRNA	29.765523447655234	28.29935032483758	11.328358208955224	11.561641791044776	13.0	-0.12290051174459457	-1.5454771311128908	0.08123747334290474	1.0897120833396912	51.0	2.860729694366455	0.9507425721776396
595	ENSG00000172661.13	10	+	46222714	coding_mRNA	36.8035196480352	20.68015992003998	8.099502487562187	2.9200497512437815	6.0	-1.2580166105208903	-2.2396157440261457	0.017776730779919474	0.468146800994873	19.0	1.1056164503097534	0.5619071251285613
601	ENSG00000173145.7	10	-	96122696	coding_mRNA	39.76322367763224	27.81509245377311	8.885572139303482	11.8718407960199	18.0	-1.1158164376835118	-2.8836133972329288	0.1035389147867746	1.6809905767440796	62.0	3.5432130694389343	0.6995180440920782
607	ENSG00000173915.8	10	-	105156210	coding_mRNA	35.13848615138486	19.1584207896052	7.472636815920397	1.690497512437811	5.0	-1.322530873961326	-2.289661520156101	0.011578945627544529	0.4138064384460449	37.0	2.2066651284694667	0.5452261291811553
610	ENSG00000175029.12	10	-	126849599	coding_mRNA	27.76872312768723	10.630184907546226	14.611940298507465	8.51865671641791	10.0	-1.1677304363620096	-0.8964344307557859	0.03954656774057927	0.6813477873802185	12.0	0.6500346064567566	0.3828114407229347
614	ENSG00000176171.7	10	-	133795472	coding_mRNA	35.26617338266173	15.326836581709145	3.174129353233831	2.65452736318408	6.0	-1.468558884559498	-2.363622092488986	0.014399533746844884	0.4419081211090088	29.0	1.5936724543571472	0.4346044697110357
619	ENSG00000176986.10	10	+	75504130	coding_mRNA	33.69063093690631	21.373813093453276	6.353233830845772	8.609601990049754	12.0	-1.1341227633503452	-2.51720569620085	0.07299718909293111	1.1049503087997437	38.0	2.48461377620697	0.6344141531062687
623	ENSG00000177613.7	10	-	53459355	coding_mRNA	37.583541645835425	21.6111944027986	9.139303482587065	44.67049751243781	19.0	-1.206976242272229	-2.149434829232705	0.25508252510150065	1.4357656240463257	33.0	1.8921259641647337	0.5750175065045608
633	ENSG00000179988.9	10	+	124739938	coding_mRNA	39.92440755924408	22.228385807096448	10.965174129353233	69.05378109452737	26.0	-1.343095449337001	-2.1979524671141784	0.3977863998475568	1.973352134227753	14.0	0.7818084955215454	0.5567618197993699
640	ENSG00000180817.7	10	-	71993151	coding_mRNA	37.03869613038696	18.303348325837078	7.4477611940298525	4.638507462686566	7.0	-1.483796963412343	-2.343534812998416	0.02909402585186378	0.5543841123580933	18.0	0.9483885765075684	0.4941682682728351
647	ENSG00000182180.9	10	-	75012377	coding_mRNA	35.93350664933506	20.645177411294352	6.567164179104477	9.506716417910447	13.0	-1.2137394416993526	-2.331391988702081	0.05991856730290239	1.0320690870285034	38.0	2.2581744492053986	0.5745383441912532
656	ENSG00000183605.12	10	-	120925200	coding_mRNA	37.619338066193386	21.007996001999	9.144278606965177	28.16407960199005	18.0	-1.4100419750910946	-2.4170852033653065	0.20293184407334167	1.5279172658920288	32.0	1.9193766117095947	0.5584360885094317
658	ENSG00000184719.7	10	-	90343075	coding_mRNA	44.17528247175282	30.340829585207395	19.791044776119406	46.72611940298508	21.0	-1.1155192123047415	-1.966184439943797	0.30380148934155743	1.693301796913147	28.0	1.4413132071495056	0.6868281963925947
659	ENSG00000185009.8	10	-	75910578	coding_mRNA	35.6026397360264	21.84757621189405	16.965174129353233	70.02378109452737	23.0	-1.2020176652184074	-1.6286775380817813	0.5347392437730457	2.009907603263855	40.0	2.0696358680725098	0.6136504588952274
660	ENSG00000185267.5	10	-	14920635	coding_mRNA	36.28507149285071	16.648675662168912	4.572139303482588	12.066019900497515	13.0	-1.5661054383237278	-2.5292724845421253	0.07675073247905304	1.0368181467056274	26.0	1.438974142074585	0.458829898280598
666	ENSG00000185875.8	10	+	25305554	coding_mRNA	38.90850914908509	21.799600199900052	9.124378109452737	0.7694527363184079	5.0	-1.3718040908874385	-2.388112157138426	0.004946764465546782	0.40090346336364746	21.0	1.1209782361984253	0.5602784757537453
